kc_id,glomerulus,synapses
720575940621491696,VC2,10
720575940621491696,VC4,14
720575940621491696,VM7d,13
720575940621504269,DC2,14
720575940621504269,DL3,9
720575940621504269,DP1l,29
720575940621504269,VM3,24
720575940621507475,DL2v,20
720575940621507475,DM4,16
720575940621507475,DM6,20
720575940621507475,DP1l,11
720575940621507475,VA2,19
720575940621507475,VA7l,17
720575940621516179,DA3,16
720575940621516179,DM1,18
720575940621516179,VA3,18
720575940621516179,VM5v,10
720575940621518218,DA2,5
720575940621518218,DC1,8
720575940621518218,DL2d,16
720575940621518218,VA1v,9
720575940621518218,VA6,7
720575940621518218,VL2p,5
720575940621518218,VM5d,12
720575940621529215,DA2,8
720575940621529215,DA3,11
720575940621529215,VA7l,10
720575940621529215,VM7v,23
720575940621529980,D,21
720575940621529980,DA4l,5
720575940621529980,DC4,21
720575940621529980,VM1,16
720575940621529980,VM5d,8
720575940621538431,DC1,22
720575940621541514,DA1,19
720575940621541514,DC2,19
720575940621541514,DP1m,7
720575940621541514,VA1v,11
720575940621541514,VL2p,11
720575940621541514,VM7d,18
720575940621552116,DC3,13
720575940621552116,DP1l,24
720575940621552116,VA1d,26
720575940621552116,VA2,12
720575940621552116,VM4,19
720575940621553535,DC2,20
720575940621553535,DP1m,24
720575940621553535,V,11
720575940621553535,VA7m,11
720575940621553535,VM5d,10
720575940621553535,VM5v,18
720575940621553535,VM7d,16
720575940621554815,DL5,7
720575940621554815,VL1,14
720575940621554968,DM1,31
720575940621554968,V,11
720575940621554968,VM7d,28
720575940621560052,DL5,24
720575940621560052,DP1l,12
720575940621560052,VM7d,24
720575940621560052,VM7v,31
720575940621561226,D,7
720575940621561226,DA1,8
720575940621561226,DC3,11
720575940621561226,DM3,8
720575940621561226,DP1m,12
720575940621561226,VA5,23
720575940621567472,DL1,16
720575940621567472,DM1,9
720575940621567472,DM3,11
720575940621567472,VA3,17
720575940621567472,VA4,5
720575940621567472,VM5d,20
720575940621574026,DL1,9
720575940621574026,DM6,21
720575940621574026,VA1v,15
720575940621574026,VA6,28
720575940621574026,VA7m,13
720575940621581802,D,13
720575940621581802,DM2,9
720575940621581802,DP1l,21
720575940621581802,VL2p,12
720575940621581802,VM5v,15
720575940621590250,D,20
720575940621590250,DC3,12
720575940621590250,DL2d,38
720575940621590250,DM1,31
720575940621590250,DM2,17
720575940621590250,DM6,29
720575940621590250,VM3,5
720575940621648008,DC2,31
720575940621648008,DL1,19
720575940621648008,DL2v,12
720575940621648008,V,14
720575940621648008,VA7l,18
720575940621648008,VM2,21
720575940621658502,DC1,13
720575940621658502,DC4,16
720575940621658502,VA6,7
720575940621658502,VC1,18
720575940621658502,VM3,15
720575940621680133,DA1,33
720575940621680133,DM3,8
720575940621680133,DP1m,6
720575940621680133,VA7l,17
720575940621688926,DC4,18
720575940621688926,VA7m,14
720575940621688926,VC2,21
720575940621688926,VC3,12
720575940621688926,VM1,11
720575940621688926,VM5v,16
720575940621700190,DP1l,23
720575940621700190,DP1m,29
720575940621700190,VA2,5
720575940621700190,VA4,16
720575940621700190,VC4,17
720575940621700190,VM5d,12
720575940621709132,DA1,10
720575940621709132,DA3,20
720575940621709132,DM4,21
720575940621709132,VA1d,36
720575940621709132,VA2,23
720575940621730687,DA1,12
720575940621730687,DL5,23
720575940621730687,DM4,11
720575940621730687,DM5,7
720575940621730687,VA1d,15
720575940621730687,VC2,10
720575940621763767,DL2d,30
720575940621763767,VA6,24
720575940621763767,VA7l,23
720575940621763767,VC4,28
720575940621763767,VM5d,21
720575940621786295,DM1,13
720575940621786295,DM2,22
720575940621786295,DM3,19
720575940621786295,VA7l,22
720575940621786807,DA1,13
720575940621786807,V,30
720575940621786807,VA2,17
720575940621786807,VC3,15
720575940621786807,VM3,12
720575940621791356,DA1,20
720575940621791356,V,18
720575940621791356,VL2p,6
720575940621791356,VM1,18
720575940621802751,DM1,26
720575940621802751,DM3,5
720575940621802751,DM4,6
720575940621802751,V,8
720575940621802751,VA2,5
720575940621809246,DM1,14
720575940621809246,DM2,14
720575940621809246,VA6,14
720575940621809246,VC5,16
720575940621809246,VM5v,6
720575940621829813,DA4l,15
720575940621829813,DC3,25
720575940621829813,DM1,39
720575940621829813,VA3,25
720575940621829813,VL2a,25
720575940621832542,DC3,10
720575940621832542,DL2v,14
720575940621832542,DM2,10
720575940621832542,VL2a,11
720575940621837601,D,7
720575940621837601,DA4l,6
720575940621837601,DL2v,11
720575940621837601,DM6,9
720575940621837601,DP1m,5
720575940621837601,VC4,7
720575940621837601,VL2a,14
720575940621837601,VM4,10
720575940621839086,DM1,40
720575940621839086,VA2,8
720575940621845018,DL2d,15
720575940621845018,VA4,17
720575940621845018,VA5,13
720575940621845018,VC2,18
720575940621845018,VM5d,36
720575940621857313,DA2,15
720575940621857313,VA5,10
720575940621857313,VC2,27
720575940621857313,VM5v,11
720575940621863006,V,5
720575940621864965,DL3,26
720575940621864965,DM6,36
720575940621864965,DP1l,31
720575940621864965,VA1d,20
720575940621869918,D,18
720575940621869918,DC2,11
720575940621869918,DL3,9
720575940621869918,VA7m,14
720575940621869918,VM7d,28
720575940621871484,VA1v,5
720575940621872645,DC1,12
720575940621872645,DM1,26
720575940621872645,VM5d,16
720575940621872645,VM5v,24
720575940621873246,DA1,14
720575940621873246,DC2,21
720575940621873246,DC4,23
720575940621873246,VA4,14
720575940621873246,VC4,15
720575940621873246,VL2p,20
720575940621878021,DA1,18
720575940621878021,VA6,8
720575940621878021,VM1,15
720575940621878021,VM5v,6
720575940621882401,DM2,30
720575940621882401,DM4,25
720575940621882401,DP1m,35
720575940621885191,DA1,21
720575940621885191,DC1,19
720575940621885191,DM2,15
720575940621885191,VM3,19
720575940621885191,VM5d,11
720575940621888169,DL2d,18
720575940621888169,DP1l,27
720575940621888169,VC1,18
720575940621888169,VM3,16
720575940621888169,VM5d,17
720575940621888169,VM5v,16
720575940621888169,VM7v,21
720575940621892122,DC1,22
720575940621892122,DL1,24
720575940621892122,DM1,26
720575940621892122,VC4,14
720575940621892122,VM5d,30
720575940621892122,VM7v,21
720575940621892829,D,29
720575940621892829,DC1,16
720575940621892829,DL2v,22
720575940621892829,VC4,14
720575940621892829,VL2a,12
720575940621892829,VM4,15
720575940621892829,VM5v,32
720575940621897249,D,19
720575940621897249,DL5,13
720575940621897249,VC3,12
720575940621906345,DA1,22
720575940621906345,DC3,16
720575940621906345,VA2,10
720575940621906345,VL2p,15
720575940621913897,DC2,19
720575940621913897,DM4,5
720575940621919428,D,21
720575940621920452,DL2d,13
720575940621920452,DM6,13
720575940621920452,VA1d,37
720575940621920452,VA2,10
720575940621920452,VA7m,9
720575940621920452,VC3,9
720575940621920452,VM7d,11
720575940621922398,DC3,22
720575940621922398,DL5,14
720575940621922398,DP1l,13
720575940621922398,DP1m,10
720575940621922398,VA2,6
720575940621922398,VC3,24
720575940621924103,DC2,19
720575940621924103,VM4,9
720575940621924103,VM5d,28
720575940621924615,DL2d,9
720575940621924615,DM1,11
720575940621924615,DM3,23
720575940621924615,DM6,8
720575940621924615,VC1,15
720575940621924615,VC3,17
720575940621924615,VM7v,26
720575940621944583,DL2v,26
720575940621944583,VC5,31
720575940621944583,VL2p,18
720575940621947486,DM1,12
720575940621947486,VM5d,5
720575940621948810,DL2v,18
720575940621948810,DM5,13
720575940621948810,DM6,12
720575940621948810,VA2,14
720575940621948810,VL2a,10
720575940621973018,DA1,8
720575940621973018,DC4,20
720575940621973018,DL5,21
720575940621973018,V,10
720575940621983777,DC1,26
720575940621983777,DP1m,30
720575940621983777,VA4,19
720575940621987255,DM1,20
720575940621987255,DM6,16
720575940621987255,VA6,19
720575940621987255,VM5d,31
720575940621999044,D,12
720575940621999044,DL1,28
720575940621999044,DM6,23
720575940621999044,VL2a,16
720575940622005025,DC1,5
720575940622005025,DM2,26
720575940622005025,DM4,17
720575940622005025,VA2,33
720575940622005025,VC5,24
720575940622013564,DA2,9
720575940622013564,VC3,17
720575940622023262,DM2,7
720575940622023262,VA3,24
720575940622023262,VA6,23
720575940622023262,VC5,17
720575940622050186,DA1,26
720575940622050186,VC1,15
720575940622050186,VL2a,21
720575940622061803,DA1,13
720575940622061803,DC1,9
720575940622061803,DM4,21
720575940622061803,DM6,13
720575940622061803,VA4,12
720575940622061803,VL2a,16
720575940622067113,DA4l,7
720575940622067113,DM1,17
720575940622067113,VA4,23
720575940622078249,DL1,20
720575940622078249,DP1m,11
720575940622078249,V,14
720575940622078249,VA5,7
720575940622078249,VM5v,15
720575940622078249,VM7d,12
720575940622096589,DL2d,32
720575940622096589,DP1l,19
720575940622096589,VA7l,15
720575940622096589,VC1,22
720575940622096589,VL2p,23
720575940622102763,DM1,31
720575940622102763,DM2,31
720575940622102763,VA1v,10
720575940622102763,VM5d,18
720575940622102763,VM5v,13
720575940622103275,DM1,48
720575940622103275,DP1m,20
720575940622103275,VA2,20
720575940622112636,DA1,25
720575940622112636,DA3,8
720575940622112636,DM6,28
720575940622112636,VL2a,43
720575940622116428,VA3,5
720575940622133206,DC1,14
720575940622133206,DC4,18
720575940622133206,VA1d,10
720575940622133206,VM2,22
720575940622135501,DL2v,6
720575940622135501,DM1,20
720575940622135501,DP1m,6
720575940622162505,DM5,12
720575940622162505,DP1m,18
720575940622162505,VA2,22
720575940622162505,VA4,17
720575940622163197,DA1,20
720575940622163197,VA1d,22
720575940622163197,VA2,5
720575940622163197,VC1,6
720575940622163197,VC2,21
720575940622191177,DL3,8
720575940622191177,VA7m,6
720575940622191177,VM7d,19
720575940622216009,D,13
720575940622216009,DC4,18
720575940622216009,VA1d,11
720575940622216009,VL2a,6
720575940622216009,VM7v,8
720575940622217033,DM1,27
720575940622217033,DM4,12
720575940622217033,DM6,20
720575940622217033,DP1m,25
720575940622217033,VA1d,15
720575940622217033,VM2,18
720575940622222921,DM2,20
720575940622222921,DM6,16
720575940622222921,DP1m,23
720575940622222921,VM2,25
720575940622228812,DA1,16
720575940622228812,DC1,21
720575940622228812,VC3,5
720575940622228812,VM2,11
720575940622228812,VM7d,12
720575940622249949,DM2,29
720575940622249949,DM4,19
720575940622249949,V,23
720575940622249949,VM3,12
720575940622263510,DP1m,13
720575940622263510,VA5,17
720575940622263510,VA7l,6
720575940622263510,VA7m,18
720575940622263510,VC2,15
